"","region","year","value","age","ID_2","NAME_2"
"223","Апшеронский район",1972,1.28543915438706,30,29346,"Apsheronskiy rayon"
"224","Апшеронский район",1974,1.16786850002239,28,29346,"Apsheronskiy rayon"
"225","Апшеронский район",2001,0.983114614592198,1,29346,"Apsheronskiy rayon"
"226","Апшеронский район",1946,1.07157253549514,56,29346,"Apsheronskiy rayon"
"227","Апшеронский район",1918,0.275451247368657,84,29346,"Apsheronskiy rayon"
"228","Апшеронский район",1994,1.03686119944462,8,29346,"Apsheronskiy rayon"
"229","Апшеронский район",1980,1.44108030635553,22,29346,"Apsheronskiy rayon"
"230","Апшеронский район",1967,1.21041787969723,35,29346,"Apsheronskiy rayon"
"231","Апшеронский район",1940,1.52058046311641,62,29346,"Apsheronskiy rayon"
"232","Апшеронский район",1915,0.152281990415192,87,29346,"Apsheronskiy rayon"
"233","Апшеронский район",1927,1.07717113808393,75,29346,"Apsheronskiy rayon"
"234","Апшеронский район",1905,0.014556366730864,97,29346,"Apsheronskiy rayon"
"235","Апшеронский район",1986,1.79603171048506,16,29346,"Apsheronskiy rayon"
"236","Апшеронский район",1947,1.20817843866171,55,29346,"Apsheronskiy rayon"
"237","Апшеронский район",1988,1.65606664576522,14,29346,"Apsheronskiy rayon"
"238","Апшеронский район",1981,1.29551663904689,21,29346,"Apsheronskiy rayon"
"239","Апшеронский район",1968,1.07605141756618,34,29346,"Apsheronskiy rayon"
"240","Апшеронский район",1932,0.905853898866843,70,29346,"Apsheronskiy rayon"
"241","Апшеронский район",1953,1.40189008823398,49,29346,"Apsheronskiy rayon"
"242","Апшеронский район",1928,1.20817843866171,74,29346,"Apsheronskiy rayon"
"243","Апшеронский район",1906,0.019035248801899,96,29346,"Apsheronskiy rayon"
"244","Апшеронский район",1941,1.15219241277377,61,29346,"Apsheronskiy rayon"
"245","Апшеронский район",1916,0.175796121288126,86,29346,"Apsheronskiy rayon"
"246","Апшеронский район",1960,1.67958077663815,42,29346,"Apsheronskiy rayon"
"247","Апшеронский район",1995,1.07381197653066,7,29346,"Apsheronskiy rayon"
"248","Апшеронский район",1987,1.91024320329646,15,29346,"Apsheronskiy rayon"
"249","Апшеронский район",1958,1.47915080395933,44,29346,"Apsheronskiy rayon"
"250","Апшеронский район",1919,0.242979352353653,83,29346,"Apsheronskiy rayon"
"251","Апшеронский район",1929,1.10964303309894,73,29346,"Apsheronskiy rayon"
"252","Апшеронский район",1982,1.29887580060017,20,29346,"Apsheronskiy rayon"
"253","Апшеронский район",1933,0.656156223406638,69,29346,"Apsheronskiy rayon"
"254","Апшеронский район",1943,0.515071438169033,59,29346,"Apsheronskiy rayon"
